time,open,high,low,close,Line4,si_dir,si_close,Kernel Estimate,Synthetic Renko Close,last_state_code,kern_reg,OPEN LONG,OPEN SHORT,Exit_Renko,Regime Flip → LONG,Regime Flip → SHORT,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Volume
2026-02-23T09:47:45+08:00,5181.8,5183.7,5181.8,5183.2,5182.976353723688,1,87.095,5185.589844834633,5182.325,2,1,0,0,0,0,0,5185.576669051739,,,,,,,5194.344201464538,5190.782391421839,5187.220581379139,5185.576669051739,5183.93275672434,5180.37094668164,5176.809136638941,0,0,0,0,,,23
2026-02-23T09:48:00+08:00,5183.8,5185.6,5182.8,5183.6,5183.118086460463,1,87.11,5185.347041783362,5183.325,0,1,0,0,0,0,0,5185.308174472652,,,,,,,5194.098640967338,5190.527513953872,5186.9563869404055,5185.308174472652,5183.659962004899,5180.088834991433,5176.517707977967,0,0,0,0,,,46
2026-02-23T09:48:15+08:00,5183.3,5183.3,5183.3,5183.3,5183.2568995537695,-1,87.1,5185.070385804389,5183.325,0,1,0,0,0,0,0,5185.033654487571,,,,,,,5193.834944744601,5190.259420577682,5186.683896410764,5185.033654487571,5183.383412564378,5179.8078883974595,5176.232364230541,0,0,0,0,,,1
2026-02-23T09:48:30+08:00,5183,5184.7,5183,5184,5183.395015115568,1,87.115,5184.874462303489,5183.825,0,1,0,0,0,0,0,5184.847057993709,,,,,,,5193.667253912159,5190.084049320289,5186.500844728419,5184.847057993709,5183.193271259,5179.61006666713,5176.0268620752595,0,0,0,0,,,40
2026-02-23T09:48:45+08:00,5184.5,5185.7,5184.4,5185.3,5183.533698576377,1,87.21,5184.814380507862,5184.825,2,1,0,0,0,0,0,5184.800722558937,,,,,,,5193.642157778518,5190.050324720563,5186.458491662608,5184.800722558937,5183.142953455266,5179.551120397311,5175.959287339357,0,0,0,0,,,14
2026-02-23T09:49:00+08:00,5185.3,5185.6,5185.3,5185.6,5183.673132829611,0,87.21,5184.808114352633,5185.325,2,1,0,0,0,0,0,5184.8039300750925,,,,,,,5193.656249361698,5190.059994651515,5186.463739941331,5184.8039300750925,5183.144120208854,5179.54786549867,5175.9516107884865,0,0,0,0,,,6
2026-02-23T09:49:15+08:00,5185.9,5186,5185.3,5186,5183.814934649614,1,87.225,5184.849736586359,5185.825,2,1,0,0,0,0,0,5184.863893097484,,,,,,,5193.721288220888,5190.122971452005,5186.524654683122,5184.863893097484,5183.203131511846,5179.604814742963,5176.00649797408,0,0,0,0,,,6
2026-02-23T09:49:30+08:00,5186.7,5186.9,5186.3,5186.7,5183.95796235646,0,87.225,5184.983139086823,5186.325,2,1,0,0,0,0,0,5185.004128984341,,,,,,,5193.859381507814,5190.261935170153,5186.664488832493,5185.004128984341,5183.34376913619,5179.746322798529,5176.148876460868,0,0,0,0,,,13
2026-02-23T09:49:45+08:00,5186.6,5186.6,5186.1,5186.1,5184.097640012274,1,87.27,5185.0881992416325,5186.325,2,1,0,0,0,0,0,5185.098986781409,,,,,,,5193.9440676239265,5190.350753531653,5186.7574394393805,5185.098986781409,5183.440534123437,5179.847220031164,5176.253905938891,0,0,0,0,,,3
2026-02-23T09:50:00+08:00,5186,5188.5,5185.8,5188.2,5184.23330399478,1,87.3,5185.332574078338,5187.325,0,1,0,0,0,0,0,5185.391481843968,,,,,,,5194.245257528096,5190.648411156419,5187.051564784742,5185.391481843968,5183.731398903194,5180.134552531517,5176.53770615984,0,0,0,0,,,33
2026-02-23T09:50:15+08:00,5188.4,5190,5187.9,5189.7,5184.366734516265,0,87.3,5185.727472976162,5189.325,1,1,0,0,0,0,0,5185.82019287993,,,,,,,5194.694036103572,5191.0890372939675,5187.484038484363,5185.82019287993,5184.156347275497,5180.551348465892,5176.946349656288,0,0,0,0,,,37
2026-02-23T09:50:30+08:00,5189.4,5189.7,5187.6,5187.6,5184.4964970378305,-1,87.28,5186.006091052629,5188.325,2,1,0,0,0,0,0,5186.049220369362,,,,,,,5194.954307661283,5191.33661594894,5187.718924236598,5186.049220369362,5184.3795165021265,5180.761824789784,5177.144133077441,0,0,0,0,,,17
2026-02-23T09:50:45+08:00,5188,5188.4,5187.6,5187.6,5184.622267128493,0,87.28,5186.242142079865,5187.825,2,1,0,0,0,0,0,5186.264626049909,,,,,,,5195.195765162576,5191.567489898055,5187.939214633534,5186.264626049909,5184.590037466283,5180.961762201762,5177.333486937241,0,0,0,0,,,10
2026-02-23T09:51:00+08:00,5187.1,5187.8,5186.1,5186.6,5184.743507446728,-1,87.245,5186.367493202483,5186.825,2,1,0,0,0,0,0,5186.370888662209,,,,,,,5195.333603538087,5191.692500619762,5188.051397701436,5186.370888662209,5184.690379622982,5181.049276704656,5177.408173786331,0,0,0,0,,,17
2026-02-23T09:51:15+08:00,5186.6,5186.6,5184.7,5185.5,5184.857506852773,-1,87.24,5186.364265608933,5185.825,2,1,0,0,0,0,0,5186.357276063109,,,,,,,5195.359046667622,5191.702077359539,5188.045108051455,5186.357276063109,5184.669444074762,5181.012474766679,5177.355505458595,0,0,0,0,,,14
2026-02-23T09:51:30+08:00,5185.3,5185.9,5185.3,5185.5,5184.9635193203,-1,87.195,5186.3421912483245,5185.825,2,1,0,0,0,0,0,5186.327891963801,,,,,,,5195.360070427599,5191.690747926681,5188.0214254257635,5186.327891963801,5184.634358501839,5180.965036000922,5177.295713500004,0,0,0,0,,,5
2026-02-23T09:51:45+08:00,5185.2,5185.2,5185,5185.2,5185.061890719777,1,87.215,5186.269346758805,5185.325,0,1,0,0,0,0,0,5186.258069193712,,,,,,,5195.3067270510255,5191.630709796492,5187.954692541958,5186.258069193712,5184.561445845466,5180.885428590932,5177.209411336398,0,0,0,0,,,3
2026-02-23T09:52:00+08:00,5185.7,5185.8,5185.3,5185.5,5185.153658079593,-1,87.185,5186.220495860917,5185.325,0,1,0,0,0,0,0,5186.205634611291,,,,,,,5195.260768480027,5191.582120345853,5187.903472211679,5186.205634611291,5184.507797010903,5180.82914887673,5177.150500742556,0,0,0,0,,,5
